C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2026/03/12,04:05:01,0000000507451961,,0000000507451955
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,LOWER1SECRRP,LOWER1SECROP,LOWER1SECAPCFLAG,RAISE1SECRRP,RAISE1SECROP,RAISE1SECAPCFLAG,RAISE1SECLOCALDISPATCH,LOWER1SECLOCALDISPATCH
D,DREGION,,2,"2026/03/12 02:00:00",1,TAS1,0,-15,0,-15,0,0,733.94,0,643.76,0,-90.18,0,,,0,,,,,,,,68.69,,,,,,,,68.69,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,1.3697,1867.90145,0,732.57288,733.94,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0,0,0,3.89,3.89,0,95.33726,95.33726,0,0.38,0.38,0,0.01,0.01,0,39.48684,39.48684,0,0,0,0,0.03,0.03,0,0,0
D,DREGION,,2,"2026/03/12 02:00:00",1,VIC1,0,8.95,0,8.95,0,0,3971.56,-17,5048.34,0,1076.77,0,,,40,,,,,,,,94,,,,,,,,73,,,,,,,,222.76,,,,,,,,327.01,,,,,,,,229,,,,,,3.41136,10021.14883,1390,4054.34256,4037.21,,85,,,,115,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.03,0.03,0,0.02,0.02,0,3.38,3.38,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.03,0.03,0,220,2
D,DREGION,,2,"2026/03/11 13:25:00",1,NSW1,0,-3.75985,0,-3.75985,0,0,6536.62,38,7644.48,364,743.87,0,,,5,,,,,,,,5,,,,,,,,0,,,,,,,,20,,,,,,,,37,,,,,,,,42,,,,,,-6.32901,16631.0329,508,6999.96037,6903.3,,35,,,,37.72,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.1,0.1,0,0,0,0,0.01,0.01,0,27,0
D,DREGION,,2,"2026/03/11 13:25:00",1,QLD1,0,-3.9482,0,-3.9482,0,0,5526.32,25,6023.26,788.43,-291.49,0,,,109,,,,,,,,109,,,,,,,,109,,,,,,,,41,,,,,,,,116,,,,,,,,116,,,,,,-7.79841,11872.03316,1262,6060.31021,6320.87,,25,,,,80,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.1,0.1,0,0,0,0,0.01,0.01,0,0,0
D,DREGION,,2,"2026/03/11 13:25:00",1,SA1,0,-59,0,-59,0,0,234.44,-1,686.59,275.07,177.08,0,,,64,,,,,,,,69,,,,,,,,30.36,,,,,,,,44.32,,,,,,,,63,,,,,,,,66,,,,,,-7.39137,3733.0332,624,410.44463,520.78,,19,,,,0,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.1,0.1,0,0,0,0,0.01,0.01,0,26,2.73
D,DREGION,,2,"2026/03/11 13:25:00",1,TAS1,0,59.92424,0,59.92424,0,0,1001.56,1,905.28,0,-96.28,0,,,0,,,,,,,,69.59,,,,,,,,69.59,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,6.23345,1662.2804,0,994.32385,1001.56,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0,0,0,3.89,3.89,0,0.38,0.38,0,0.38,0.38,0,0.03,0.03,0,0.88,0.88,0,0,0,0,0.01,0.01,0,0,0
D,DREGION,,2,"2026/03/11 13:25:00",1,VIC1,0,-12.67,0,-12.67,0,0,5412.53,4,5283.59,337.73,-466.67,0,,,94.7,,,,,,,,121.38,,,,,,,,15,,,,,,,,130,,,,,,,,95.59,,,,,,,,87.59,,,,,,-26.98554,11516.59241,1527,5676.23344,5796.7,,81,,,,56,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.1,0.1,0,0,0,0,0.01,0.01,0,40.65,1
D,DREGION,,2,"2026/03/11 21:10:00",1,NSW1,0,86,0,86,0,0,8962.83,-41,8646.67,0,-316.15,0,,,87,,,,,,,,72,,,,,,,,72,,,,,,,,67,,,,,,,,57,,,,,,,,62,,,,,,40.97334,13538.76978,730,8976.63884,8971.74,,36,,,,11,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.03,0.03,0,0.03,0.03,0,1,1,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0.01,0.01,0,40,27
D,DREGION,,2,"2026/03/11 21:10:00",1,QLD1,0,89.92999,0,89.92999,0,0,7586.91,-15,7584.74,0,-2.16,0,,,104.14,,,,,,,,119,,,,,,,,49,,,,,,,,78,,,,,,,,120,,,,,,,,197.35,,,,,,16.5015,11395.83745,1827,7587.91411,7586.8,,35,,,,39,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.03,0.03,0,0.03,0.03,0,1,1,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0.01,0.01,0,67.22,0
D,DREGION,,2,"2026/03/11 21:10:00",1,SA1,0,12.74155,0,12.74155,0,0,1491.1,-6,1439.11,0,-51.99,0,,,58,,,,,,,,69,,,,,,,,40.51,,,,,,,,78,,,,,,,,79.35,,,,,,,,97,,,,,,-3.14483,3485.10907,745,1502.30323,1491.07,,11,,,,16,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.03,0.03,0,0.03,0.03,0,1,1,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0.01,0.01,0,28,17
D,DREGION,,2,"2026/03/11 21:10:00",1,TAS1,0,87.17635,0,87.17635,0,0,870.84,-5,770.17,0,-100.67,0,,,0,,,,,,,,58.89,,,,,,,,58.89,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,-1.84105,1755.20264,0,877.677,870.84,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.03,0.03,0,3.89,3.89,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,0.88,0.88,0,0,0,0,0.01,0.01,0,0,0
D,DREGION,,2,"2026/03/11 21:10:00",1,VIC1,0,12.71,0,12.71,0,0,4868.9,-29,5366.72,0,497.82,0,,,31,,,,,,,,91.05,,,,,,,,75,,,,,,,,244.54,,,,,,,,316,,,,,,,,216,,,,,,19.67561,9936.2406,1360,4900.2089,4886.97,,78,,,,104,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.03,0.03,0,0.03,0.03,0,1,1,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0.01,0.01,0,169,52
D,DREGION,,2,"2026/03/11 05:45:00",1,NSW1,0,72.5,0,72.5,0,0,7604.29,74,6226.26,1,-1379.03,0,,,90,,,,,,,,70,,,,,,,,70,,,,,,,,103,,,,,,,,93,,,,,,,,96,,,,,,10.17963,12781.42741,883,7566.77383,7651.35,,48,,,,40,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.03,0.03,0,0.03,0.03,0,1,1,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.72,0.72,0,0,0,0,0.03,0.03,0,67,7.91
D,DREGION,,2,"2026/03/11 05:45:00",1,QLD1,0,69.0534,0,69.0534,0,0,6271.99,33,6664.43,0,392.44,0,,,109,,,,,,,,119,,,,,,,,62.99,,,,,,,,109,,,,,,,,124,,,,,,,,143.45,,,,,,32.24401,11314.9165,1835,6212.04699,6273.89,,25,,,,128,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.03,0.03,0,0.03,0.03,0,1,1,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.72,0.72,0,0,0,0,0.03,0.03,0,70,0
D,DREGION,,2,"2026/03/11 05:45:00",1,SA1,0,-4.09533,0,-4.09533,0,0,1457.52,11,1813.47,1,354.95,0,,,23.33,,,,,,,,78,,,,,,,,57,,,,,,,,76,,,,,,,,77,,,,,,,,96,,,,,,-5.39732,4329.60601,824,1457.04801,1463.94,,32,,,,17.17,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.03,0.03,0,0.03,0.03,0,1,1,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.72,0.72,0,0,0,0,0.03,0.03,0,45.7,4
D,DREGION,,2,"2026/03/11 05:45:00",1,TAS1,0,68.73703,0,68.73703,0,0,952.73,10,869.9,0,-82.83,0,,,0,,,,,,,,74.55,,,,,,,,74.55,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,5.11401,1724.8992,0,937.61121,952.73,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0,0,0,4.89,4.89,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,0.88,0.88,0,0,0,0,0.03,0.03,0,0,0
D,DREGION,,2,"2026/03/11 05:45:00",1,VIC1,0,-4.42,0,-4.42,0,0,5107.54,60,6197.18,202,887.64,0,,,64,,,,,,,,83.22,,,,,,,,58,,,,,,,,211.33,,,,,,,,320.94,,,,,,,,236,,,,,,8.59827,12060.66335,996,5143.83125,5429.33,,55,,,,2,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.03,0.03,0,0.03,0.03,0,1,1,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.72,0.72,0,0,0,0,0.03,0.03,0,171,0
D,DREGION,,2,"2026/03/11 22:40:00",1,NSW1,0,76.99004,0,76.99004,0,0,8080.81,-29,7285.24,5,-800.57,0,,,88.53,,,,,,,,72,,,,,,,,72,,,,,,,,32,,,,,,,,27.49,,,,,,,,21,,,,,,35.89324,13195.26007,902,8113.39143,8108.05,,28,,,,53.55,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.04,0.04,0,0.03,0.03,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0.01,0.01,0,5,27
D,DREGION,,2,"2026/03/11 22:40:00",1,QLD1,0,76.74115,0,76.74115,0,0,6669.47,-33,6842.89,3,170.42,0,,,109,,,,,,,,119,,,,,,,,49,,,,,,,,110,,,,,,,,121,,,,,,,,190.49,,,,,,5.55284,10905.58554,1827,6723.72624,6671.81,,35,,,,58,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.04,0.04,0,0.03,0.03,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0.01,0.01,0,59.21,0
D,DREGION,,2,"2026/03/11 22:40:00",1,SA1,0,8.51,0,8.51,0,0,1355.31,-4,1456.08,5,95.76,0,,,58,,,,,,,,69,,,,,,,,67,,,,,,,,62,,,,,,,,82,,,,,,,,91,,,,,,-4.24235,3484.27083,707,1375.69959,1360.73,,18,,,,1,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.04,0.04,0,0.03,0.03,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0.01,0.01,0,17,17
D,DREGION,,2,"2026/03/11 22:40:00",1,TAS1,0,81.73939,0,81.73939,0,0,789.68,-3,693.22,0,-96.45,0,,,0,,,,,,,,63.02,,,,,,,,63.02,,,,,,,,0,,,,,,,,35,,,,,,,,35,,,,,,2.24687,1740.32477,0,790.4328,789.68,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0,0,0,3.89,3.89,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,0.88,0.88,0,0,0,0,0.01,0.01,0,0,0
D,DREGION,,2,"2026/03/11 22:40:00",1,VIC1,0,8.82993,0,8.82993,0,0,4406.21,-30,5108.25,1,701.05,0,,,32,,,,,,,,102.7,,,,,,,,72.14,,,,,,,,263.29,,,,,,,,350,,,,,,,,278,,,,,,-21.3121,9808.25224,1370,4511.78364,4455.41,,79,,,,61,,,,,,,,,,,,,,,,,,,0.04,0.04,0,0.04,0.04,0,0.03,0.03,0,1.5,1.5,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,0,0,0,0.01,0.01,0,240,52
D,DREGION,,2,"2026/03/11 19:10:00",1,NSW1,0,86,0,86,0,0,10203.66,-38,10101.4,0,-102.26,0,,,69,,,,,,,,69,,,,,,,,64,,,,,,,,46,,,,,,,,51,,,,,,,,51,,,,,,19.0657,14115.14703,591,10227.88186,10210.58,,0,,,,0,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,0.99,0.99,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.99,0.99,0,0,0,0,0.01,0.01,0,40,27
D,DREGION,,2,"2026/03/11 19:10:00",1,QLD1,0,91.81885,0,91.81885,0,0,8233.66,-27,8170,0,-63.66,0,,,123.97,,,,,,,,127,,,,,,,,57,,,,,,,,82.76,,,,,,,,208.76,,,,,,,,207.76,,,,,,18.08434,12039.74357,1592,8244.34789,8234.73,,96,,,,191.94,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,0.99,0.99,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.99,0.99,0,0,0,0,0.01,0.01,0,70,0
D,DREGION,,2,"2026/03/11 19:10:00",1,SA1,0,8.51,0,8.51,0,0,1565.91,1,1419.89,0,-146.02,0,,,61,,,,,,,,67,,,,,,,,14.52,,,,,,,,93,,,,,,,,99.86,,,,,,,,102,,,,,,2.02173,3507.58345,576,1570.46703,1566.05,,19,,,,11,,,,,,,,,,,,,,,,,,,0.05,0.05,0,0.04,0.04,0,0.03,0.03,0,0.99,0.99,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.99,0.99,0,0,0,0,0.01,0.01,0,28,16
